16	12	1	12	1	12	1	15	1	12	1	13	1	14	1	12	1	13	1	13	1	11	1	11	1	11	1	11	1	13	1	13	1	12	1	13	1	11	1	13	1	10	1	12	1	14	1	14	1	10	1	13	1	10	1	12	1	12	1	8	1	12	1	13	1	14	1	11	1	13	1	15	1	10	1	11	1	11	1	13	1	13	1	11	1	13	1	13	1	14	1	12	1	11	1	12	1	13	1	13	1	14	1	14	1	14	1	12	1	14	1	13	1	13	1	12	1	13	1	13	1	10	1	13	1	14	1	14	1	15	1	13	1	12	1	11	1	14	1	13	1	13	1	14	1	14	1	12	1	13	1	14	1	11	1	13	1	13	1	12	1	15	1	12	1	12	1	13	1	14	1	13	1	14	1	13	1	12	1	12	1	12	1	13	1	13	1	14	1	12	1	12	1	13	1	14	1	12	1	13	1	11	1	13	1	11	1	14	1	11	1	13	1	12	1	14	1	15	1	14	1	11	1	13	1	13	1	13	1	12	1	14	1	12	1	14	1	12	1	14	1	12	1	14	1	10	1	14	1	12	1	14	1	10	1	14	1	13	1	12	1	13	1	12	1	14	1	13	1	14	1	13	1	12	1	12	1	13	1	12	1	13	1	11	1	13	1	15	1	12	1	13	1	12	1	12	1	15	1	12	1	15	1	13	1	11	1	15	1	14	1	14	1	13	1	13	1	12	1	13	1	12	1	10	1	14	1	12	1	12	1	14	1	11	1	12	1	15	1	13	1	11	1	13	1	13	1	14	1	11	1	12	1	13	1	12	1	12	1	13	1	12	1	11	1	14	1	11	1	12	1	14	1	14	1	13	1	15	1	14	1	13	1	11	1	10	1	13	1	15	1	12	1	10	1	14	1	14	1	12	1	12	1	14	1	10	1	13	1	12	1	12	1	12	1	10	1	13	1	13	1	12	1	10	1	14	1	10	1	11	1	13	1	11	1	13	1	12	1	13	1	13	1	15	1	15	1	12	1	13	1	11	1	13	1	12	1	11	1	12	1	14	1	14	1	12	1	13	1	9	1	14	1	12	1	12	1	12	1	12	1	10	1	10	1	9	1	13	1	13	1	15	1	13	1	13	1	12	1	13	1	12	1	15	1	12	1	12	1	12	1	13	1	14	1	10	1	11	1	12	1	12	1	13	1	10	1	13	1	14	1	13	1	12	1	13	1	11	1	12	1	11	1	10	1	12	1	13	1	13	1	13	1	12	1	13	1	13	1	11	1	11	1	14	1	13	1	14	1	10	1	12	1	12	1	13	1	15	1	13	1	12	1	13	1	14	1	12	1	11	1	13	1	15	1	14	1	10	1	13	1	12	1	12	1	14	1	14	1	12	1	12	1	12	1	13	1	13	1	12	1	11	1	12	1	11	1	11	1	13	1	11	1	9	1	12	1	12	1	13	1	13	1	11	1	14	1	13	1	11	1	14	1	9	1	12	1	15	1	11	1	13	1	14	1	12	1	15	1	14	1	11	1	10	1	13	1	13	1	14	1	14	1	11	1	12	1	15	1	12	1	9	1	11	1	13	1	15	1	13	1	12	1	12	1	14	1	13	1	13	1	12	1	13	1	13	1	13	1	14	1	11	1	14	1	14	1	12	1	14	1	11	1	13	1	10	1	12	1	12	1	12	1	11	1	13	1	13	1	14	1	13	1	13	1	10	1	13	1	14	1	13	1	11	1	11	1	12	1	12	1	14	1	13	1	12	1	11	1	12	1	14	1	14	1	12	1	14	1	14	1	14	1	11	1	10	1	14	1	13	1	13	1	12	1	13	1	15	1	14	1	12	1	14	1	12	1	11	1	12	1	13	1	10	1	14	1	12	1	13	1	12	1	14	1	13	1	13	1	14	1	13	1	13	1	12	1	14	1	13	1	11	1	13	1	9	1	13	1	15	1	13	1	14	1	9	1	11	1	12	1	13	1	7	1	12	1	13	1	13	1	14	1	12	1	13	1	13	1	11	1	10	1	14	1	14	1	11	1	13	1	14	1	11	1	11	1	15	1	10	1	13	1	12	1	14	1	12	1	12	1	12	1	15	1	13	1	15	1	13	1	14	1	9	1	13	1	13	1	13	1	13	1	11	1	11	1	12	1	14	1	13	1	11	1	12	1	11	1	14	1	13	1	13	1	10	1	12	1	14	1	11	1	14	1	12	1	13	1	14	1	12	1	11	1	15	1	10	1	14	1	14	1	14	1	11	1	13	1	13	1	12	1	11	1	13	1	13	1	14	1	13	1	11	1	13	1	14	1	12	1	15	1	12	1	13	1	11	1	14	1	14	1	12	1	11	1	12	1	11	1	10	1	13	1	13	1	14	1	13	1	13	1	14	1	13	1	10	1	15	1	15	1	10	1	10	1	14	1	13	1	13	1	13	1	14	1	13	1	13	1	12	1	12	1	11	1	11	1	11	1	14	1	14	1	15	1	12	1	13	1	13	1	13	1	15	1	11	1	10	1	11	1	13	1	13	1	13	1	13	1	13	1	12	1	14	1	14	1	12	1	14	1	11	1	13	1	11	1	12	1	12	1	14	1	12	1	14	1	13	1	14	1	13	1	12	1	13	1	12	1	12	1	12	1	13	1	12	1	12	1	13	1	12	1	11	1	13	1	11	1	15	1	13	1	13	1	13	1	12	1	12	1	10	1	14	1	11	1	14	1	10	1	11	1	14	1	12	1	12	1	14	1	14	1	14	1	11	1	14	1	14	1	14	1	13	1	11	1	11	1	14	1	14	1	13	1	14	1	13	1	14	1	14	1	12	1	14	1	14	1	15	1	12	1	12	1	12	1	13	1	12	1	11	1	13	1	11	1	13	1	12	1	12	1	9	1	14	1	15	1	12	1	12	1	12	1	14	1	13	1	12	1	12	1	10	1	12	1	13	1	10	1	13	1	13	1	12	1	12	1	11	1	12	1	13	1	11	1	13	1	14	1	13	1	10	1	10	1	14	1	14	1	13	1	14	1	15	1	13	1	13	1	14	1	12	1	10	1	13	1	10	1	12	1	13	1	13	1	14	1	12	1	14	1	13	1	13	1	12	1	13	1	13	1	12	1	13	1	15	1	11	1	11	1	12	1	13	1	13	1	11	1	11	1	14	1	14	1	13	1	13	1	12	1	14	1	14	1	14	1	13	1	15	1	13	1	13	1	14	1	13	1	15	1	13	1	14	1	12	1	12	1	14	1	11	1	14	1	11	1	13	1	13	1	12	1	14	1	13	1	10	1	12	1	9	1	12	1	14	1	12	1	13	1	13	1	15	1	14	1	14	1	13	1	13	1	13	1	11	1	15	1	13	1	9	1	13	1	11	1	14	1	14	1	12	1	14	1	12	1	13	1	13	1	12	1	12	1	12	1	11	1	12	1	13	1	13	1	12	1	14	1	13	1	13	1	10	1	13	1	14	1	14	1	14	1	13	1	14	1	12	1	14	1	10	1	11	1	14	1	13	1	14	1	13	1	13	1	10	1	14	1	14	1	13	1	12	1	12	1	15	1	14	1	14	1	11	1	10	1	12	1	14	1	13	1	13	1	10	1	9	1	14	1	12	1	11	1	13	1	13	1	11	1	10	1	14	1	15	1	14	1	13	1	12	1	12	1	11	1	13	1	12	1	11	1	14	1	15	1	13	1	13	1	13	1	14	1	13	1	11	1	13	1	14	1	12	1	12	1	15	1	13	1	12	1	14	1	14	1	11	1	13	1	11	1	10	1	15	1	15	1	11	1	12	1	11	1	13	1	12	1	12	1	13	1	13	1	12	1	14	1	11	1	14	1	10	1	14	1	13	1	14	1	14	1	10	1	12	1	10	1	12	1	13	1	11	1	12	1	13	1	10	1	15	1	14	1	13	1	13	1	12	1	14	1	14	1	12	1	14	1	12	1	12	1	10	1	13	1	14	1	12	1	12	1	13	1	12	1	12	1	11	1	13	1	14	1	13	1	14	1	12	1	13	1	12	1	14	1	13	1	14	1	12	1	14	1	13	1	15	1	12	1	12	1	11	1	14	1	12	1	14	1	13	1	13	1	11	1	13	1	11	1	15	1	14	1	14	1	14	1	14	1	13	1	13	1	15	1	12	1	11	1	14	1	13	1	14	1	11	1	13	1	14	1	15	1	10	1	14	1	12	1	13	1	13	1	14	1	12	1	13	1	14	1	14	1	12	1	11	1	13	1	15	1	12	1	11	1	11	1	11	1	13	1	15	1	13	1	14	1	14	1	13	1	12	1	14	1	12	1	12	1	13	1	13	1	11	1	14	1	12	1	13	1	15	1	13	1	15	1	12	1	14	1	15	1	11	1	14	1	13	1	13	1	9	1	12	1	14	1	14	1	14	1	13	1	12	1	13	1	12	1	13	1	12	1	12	1	13	1	12	1	12	1	14	1	12	1	12	1	14	1	14	1	13	1	15	1	13	1	13	1	10	1	14	1	13	1	14	1	14	1	11	1	14	1	11	1
24	22	1	22	1	19	1	19	1	21	1	22	1	19	1	20	1	20	1	21	1	22	1	19	1	21	1	20	1	21	1	21	1	21	1	19	1	22	1	21	1	19	1	20	1	21	1	21	1	22	1	20	1	20	1	19	1	22	1	21	1	19	1	20	1	21	1	19	1	20	1	21	1	18	1	21	1	17	1	21	1	17	1	19	1	20	1	17	1	22	1	21	1	20	1	21	1	17	1	18	1	21	1	21	1	20	1	19	1	22	1	20	1	21	1	21	1	22	1	18	1	20	1	22	1	19	1	21	1	21	1	20	1	19	1	22	1	20	1	21	1	19	1	17	1	17	1	21	1	19	1	21	1	19	1	21	1	22	1	21	1	20	1	20	1	22	1	19	1	21	1	21	1	18	1	21	1	20	1	20	1	18	1	20	1	21	1	19	1	19	1	21	1	19	1	21	1	22	1	20	1	20	1	19	1	20	1	22	1	20	1	22	1	22	1	20	1	21	1	20	1	18	1	22	1	22	1	20	1	21	1	20	1	20	1	21	1	20	1	21	1	22	1	22	1	20	1	17	1	19	1	18	1	20	1	21	1	22	1	20	1	22	1	21	1	22	1	22	1	21	1	19	1	16	1	22	1	21	1	20	1	20	1	22	1	20	1	19	1	18	1	22	1	20	1	21	1	19	1	23	1	19	1	22	1	21	1	20	1	18	1	20	1	21	1	20	1	20	1	22	1	17	1	21	1	18	1	20	1	21	1	20	1	22	1	21	1	22	1	20	1	21	1	19	1	18	1	20	1	22	1	21	1	20	1	23	1	21	1	21	1	22	1	20	1	18	1	20	1	23	1	18	1	22	1	18	1	21	1	19	1	21	1	19	1	23	1	22	1	21	1	22	1	23	1	19	1	20	1	21	1	20	1	18	1	23	1	20	1	19	1	22	1	18	1	21	1	20	1	17	1	22	1	17	1	18	1	23	1	20	1	21	1	21	1	20	1	22	1	20	1	22	1	20	1	20	1	18	1	20	1	22	1	20	1	20	1	19	1	21	1	20	1	20	1	20	1	20	1	22	1	17	1	20	1	20	1	21	1	19	1	20	1	20	1	19	1	21	1	19	1	18	1	22	1	20	1	18	1	18	1	19	1	18	1	21	1	19	1	20	1	19	1	18	1	22	1	22	1	21	1	18	1	20	1	20	1	20	1	17	1	18	1	21	1	22	1	22	1	22	1	20	1	22	1	22	1	22	1	20	1	21	1	18	1	19	1	19	1	17	1	22	1	21	1	22	1	19	1	23	1	20	1	21	1	19	1	18	1	22	1	21	1	20	1	17	1	21	1	21	1	22	1	20	1	19	1	16	1	18	1	22	1	21	1	21	1	21	1	20	1	21	1	20	1	22	1	18	1	20	1	21	1	20	1	20	1	21	1	20	1	21	1	19	1	20	1	19	1	22	1	19	1	21	1	22	1	20	1	22	1	21	1	21	1	18	1	19	1	20	1	20	1	20	1	20	1	17	1	21	1	18	1	19	1	21	1	22	1	23	1	20	1	20	1	19	1	22	1	21	1	21	1	21	1	21	1	19	1	20	1	22	1	21	1	20	1	22	1	23	1	21	1	20	1	20	1	22	1	21	1	17	1	19	1	21	1	20	1	20	1	20	1	21	1	21	1	20	1	18	1	21	1	21	1	21	1	20	1	19	1	21	1	20	1	20	1	20	1	20	1	19	1	21	1	19	1	21	1	22	1	17	1	22	1	22	1	19	1	20	1	20	1	23	1	19	1	19	1	21	1	20	1	21	1	18	1	20	1	22	1	21	1	22	1	22	1	23	1	23	1	18	1	22	1	17	1	17	1	23	1	21	1	18	1	20	1	21	1	22	1	18	1	20	1	22	1	22	1	20	1	20	1	21	1	23	1	22	1	21	1	22	1	23	1	22	1	22	1	20	1	18	1	20	1	21	1	20	1	22	1	18	1	20	1	20	1	21	1	20	1	21	1	18	1	21	1	21	1	20	1	21	1	19	1	22	1	21	1	20	1	22	1	21	1	19	1	19	1	18	1	21	1	20	1	23	1	22	1	20	1	20	1	21	1	19	1	19	1	20	1	20	1	20	1	18	1	23	1	21	1	21	1	21	1	18	1	22	1	19	1	21	1	22	1	21	1	21	1	20	1	20	1	20	1	22	1	22	1	19	1	22	1	20	1	22	1	21	1	22	1	21	1	18	1	21	1	18	1	20	1	19	1	21	1	23	1	22	1	18	1	19	1	20	1	21	1	22	1	22	1	21	1	23	1	20	1	22	1	21	1	19	1	22	1	19	1	22	1	20	1	20	1	22	1	21	1	19	1	21	1	22	1	19	1	20	1	21	1	20	1	20	1	21	1	21	1	20	1	20	1	18	1	23	1	21	1	21	1	20	1	21	1	19	1	22	1	21	1	18	1	21	1	21	1	20	1	22	1	21	1	18	1	20	1	22	1	21	1	20	1	21	1	21	1	18	1	18	1	23	1	20	1	21	1	20	1	19	1	21	1	19	1	22	1	20	1	17	1	22	1	17	1	17	1	16	1	17	1	20	1	23	1	18	1	20	1	19	1	21	1	19	1	20	1	20	1	21	1	22	1	19	1	19	1	21	1	21	1	21	1	22	1	17	1	19	1	21	1	20	1	22	1	22	1	20	1	19	1	18	1	19	1	21	1	20	1	21	1	19	1	23	1	22	1	21	1	19	1	18	1	20	1	21	1	21	1	19	1	21	1	20	1	21	1	20	1	21	1	22	1	20	1	19	1	20	1	18	1	21	1	20	1	22	1	21	1	22	1	19	1	22	1	21	1	23	1	21	1	20	1	20	1	20	1	20	1	19	1	22	1	21	1	20	1	22	1	20	1	19	1	18	1	17	1	21	1	19	1	19	1	21	1	22	1	21	1	22	1	18	1	22	1	20	1	19	1	18	1	20	1	19	1	21	1	21	1	20	1	21	1	20	1	20	1	21	1	20	1	22	1	22	1	20	1	21	1	19	1	17	1	17	1	18	1	19	1	18	1	19	1	22	1	17	1	20	1	19	1	21	1	20	1	21	1	18	1	18	1	21	1	21	1	20	1	18	1	18	1	20	1	19	1	20	1	21	1	22	1	19	1	19	1	22	1	21	1	22	1	22	1	20	1	22	1	20	1	21	1	20	1	21	1	21	1	19	1	19	1	19	1	19	1	20	1	20	1	20	1	19	1	20	1	18	1	21	1	21	1	20	1	21	1	19	1	18	1	18	1	20	1	21	1	20	1	21	1	21	1	20	1	21	1	21	1	20	1	20	1	20	1	20	1	21	1	21	1	21	1	19	1	22	1	20	1	20	1	16	1	20	1	19	1	21	1	18	1	21	1	21	1	22	1	22	1	18	1	21	1	22	1	19	1	20	1	21	1	22	1	22	1	22	1	20	1	23	1	18	1	18	1	20	1	22	1	19	1	21	1	21	1	20	1	21	1	19	1	21	1	21	1	20	1	22	1	22	1	21	1	16	1	20	1	20	1	23	1	19	1	20	1	22	1	22	1	21	1	22	1	20	1	21	1	22	1	21	1	21	1	20	1	20	1	20	1	21	1	19	1	19	1	21	1	20	1	18	1	20	1	21	1	22	1	20	1	22	1	22	1	18	1	22	1	21	1	22	1	19	1	22	1	21	1	20	1	18	1	21	1	21	1	18	1	23	1	18	1	20	1	18	1	21	1	22	1	20	1	20	1	20	1	21	1	22	1	21	1	23	1	21	1	21	1	22	1	21	1	18	1	18	1	21	1	21	1	19	1	19	1	18	1	23	1	22	1	20	1	21	1	20	1	18	1	22	1	21	1	21	1	22	1	17	1	22	1	18	1	21	1	20	1	19	1	22	1	18	1	21	1	22	1	18	1	21	1	22	1	22	1	21	1	19	1	20	1	21	1	21	1	22	1	22	1	22	1	21	1	23	1	21	1	19	1	20	1	21	1	19	1	17	1	22	1	21	1	20	1	22	1	21	1	19	1	20	1	19	1	20	1	23	1	21	1	19	1	23	1	20	1	19	1	23	1	23	1	20	1	21	1	20	1	20	1	21	1	18	1	23	1	19	1	21	1	21	1	21	1	21	1	21	1	21	1	21	1	20	1	21	1	19	1	22	1	19	1	22	1	22	1	19	1	19	1	20	1	20	1	22	1	20	1	20	1	20	1	20	1	21	1	21	1	20	1	22	1	21	1	22	1	21	1	21	1	21	1	20	1	23	1	18	1	18	1	18	1	19	1	19	1	21	1	20	1	23	1	19	1	19	1	21	1	19	1	23	1	21	1	20	1	23	1	22	1	21	1	19	1	19	1	21	1	19	1	19	1	18	1	22	1	22	1	22	1	22	1	22	1	14	1	22	1	21	1	23	1	23	1	21	1	21	1	21	1	19	1	20	1	19	1	21	1	21	1	22	1	21	1	20	1	22	1	20	1	22	1	19	1	21	1	18	1	20	1	19	1	20	1	20	1	23	1
36	32	1	31	1	32	1	32	1	31	1	28	1	31	1	33	1	29	1	31	1	31	1	29	1	30	1	31	1	31	1	33	1	33	1	32	1	29	1	32	1	32	1	32	1	33	1	32	1	29	1	32	1	32	1	33	1	33	1	30	1	32	1	32	1	30	1	32	1	32	1	35	1	33	1	31	1	34	1	34	1	33	1	30	1	35	1	31	1	31	1	32	1	31	1	32	1	33	1	33	1	32	1	35	1	32	1	30	1	27	1	33	1	33	1	34	1	31	1	31	1	32	1	32	1	30	1	30	1	32	1	31	1	32	1	34	1	30	1	34	1	34	1	32	1	33	1	31	1	30	1	32	1	30	1	32	1	31	1	34	1	29	1	34	1	31	1	33	1	33	1	32	1	31	1	31	1	32	1	31	1	31	1	33	1	30	1	32	1	33	1	33	1	31	1	30	1	34	1	31	1	32	1	34	1	32	1	33	1	33	1	32	1	33	1	32	1	33	1	34	1	32	1	33	1	31	1	30	1	32	1	29	1	31	1	33	1	28	1	35	1	30	1	33	1	33	1	33	1	31	1	33	1	33	1	33	1	31	1	32	1	34	1	31	1	34	1	33	1	30	1	31	1	32	1	31	1	31	1	31	1	30	1	31	1	31	1	31	1	32	1	33	1	30	1	32	1	33	1	30	1	34	1	30	1	33	1	34	1	32	1	35	1	30	1	32	1	32	1	32	1	33	1	32	1	33	1	32	1	33	1	30	1	32	1	31	1	32	1	32	1	33	1	30	1	32	1	29	1	34	1	33	1	31	1	30	1	33	1	34	1	33	1	32	1	32	1	33	1	33	1	35	1	31	1	33	1	33	1	29	1	32	1	32	1	31	1	32	1	31	1	34	1	32	1	29	1	32	1	31	1	32	1	34	1	31	1	29	1	31	1	31	1	33	1	31	1	33	1	32	1	32	1	34	1	33	1	33	1	30	1	33	1	32	1	31	1	28	1	30	1	30	1	33	1	34	1	34	1	32	1	28	1	31	1	34	1	34	1	33	1	32	1	33	1	34	1	34	1	31	1	33	1	30	1	32	1	34	1	34	1	34	1	31	1	32	1	31	1	31	1	31	1	31	1	33	1	34	1	30	1	29	1	33	1	31	1	32	1	31	1	31	1	29	1	30	1	30	1	31	1	32	1	33	1	31	1	30	1	32	1	33	1	29	1	31	1	33	1	33	1	33	1	33	1	32	1	31	1	31	1	33	1	31	1	33	1	34	1	32	1	29	1	29	1	32	1	33	1	31	1	29	1	31	1	34	1	32	1	32	1	33	1	32	1	31	1	33	1	32	1	29	1	32	1	33	1	34	1	33	1	31	1	32	1	29	1	32	1	32	1	32	1	33	1	31	1	32	1	28	1	33	1	32	1	30	1	29	1	31	1	33	1	31	1	31	1	31	1	33	1	28	1	33	1	35	1	31	1	33	1	33	1	31	1	34	1	34	1	29	1	31	1	34	1	30	1	34	1	30	1	32	1	35	1	33	1	31	1	33	1	31	1	34	1	31	1	31	1	31	1	34	1	35	1	31	1	31	1	34	1	29	1	32	1	30	1	30	1	33	1	28	1	31	1	27	1	32	1	33	1	32	1	34	1	30	1	30	1	34	1	34	1	33	1	31	1	29	1	33	1	34	1	32	1	34	1	30	1	33	1	31	1	33	1	31	1	31	1	33	1	34	1	33	1	32	1	31	1	31	1	31	1	32	1	29	1	31	1	32	1	33	1	31	1	32	1	30	1	30	1	29	1	32	1	30	1	32	1	33	1	32	1	32	1	33	1	31	1	32	1	32	1	34	1	33	1	32	1	31	1	32	1	32	1	35	1	32	1	32	1	32	1	32	1	29	1	32	1	32	1	32	1	34	1	33	1	32	1	30	1	33	1	31	1	32	1	32	1	31	1	33	1	33	1	31	1	33	1	34	1	31	1	32	1	31	1	28	1	31	1	30	1	31	1	33	1	32	1	32	1	30	1	35	1	32	1	30	1	29	1	31	1	33	1	34	1	28	1	32	1	31	1	30	1	31	1	30	1	32	1	34	1	31	1	35	1	34	1	31	1	31	1	31	1	35	1	33	1	29	1	30	1	35	1	31	1	31	1	32	1	32	1	29	1	30	1	33	1	34	1	32	1	29	1	32	1	32	1	33	1	35	1	31	1	31	1	27	1	34	1	31	1	33	1	30	1	33	1	32	1	32	1	32	1	32	1	28	1	29	1	31	1	32	1	32	1	32	1	32	1	32	1	30	1	33	1	31	1	27	1	32	1	28	1	28	1	33	1	33	1	29	1	33	1	31	1	33	1	31	1	32	1	31	1	33	1	33	1	32	1	33	1	32	1	30	1	29	1	31	1	32	1	31	1	31	1	33	1	32	1	29	1	33	1	32	1	33	1	32	1	33	1	32	1	32	1	31	1	34	1	30	1	35	1	32	1	31	1	33	1	29	1	29	1	34	1	33	1	32	1	31	1	30	1	32	1	35	1	33	1	33	1	33	1	32	1	30	1	30	1	32	1	32	1	35	1	34	1	34	1	35	1	32	1	33	1	32	1	32	1	29	1	31	1	31	1	31	1	31	1	31	1	32	1	33	1	32	1	34	1	32	1	31	1	35	1	30	1	32	1	29	1	34	1	34	1	30	1	32	1	31	1	32	1	32	1	32	1	34	1	32	1	33	1	32	1	33	1	34	1	32	1	31	1	32	1	34	1	32	1	29	1	32	1	29	1	33	1	34	1	31	1	28	1	33	1	31	1	33	1	32	1	33	1	31	1	32	1	33	1	32	1	30	1	33	1	31	1	31	1	33	1	33	1	32	1	31	1	35	1	30	1	33	1	29	1	33	1	34	1	28	1	32	1	29	1	31	1	30	1	34	1	30	1	33	1	30	1	32	1	32	1	31	1	33	1	33	1	34	1	30	1	31	1	32	1	32	1	34	1	32	1	32	1	34	1	29	1	30	1	31	1	32	1	31	1	33	1	32	1	30	1	33	1	35	1	34	1	33	1	32	1	33	1	33	1	29	1	33	1	31	1	32	1	33	1	31	1	34	1	30	1	33	1	34	1	33	1	33	1	31	1	33	1	32	1	32	1	32	1	29	1	31	1	34	1	31	1	35	1	34	1	33	1	35	1	31	1	33	1	29	1	33	1	32	1	32	1	33	1	32	1	30	1	29	1	30	1	33	1	30	1	30	1	31	1	31	1	30	1	32	1	34	1	32	1	32	1	30	1	32	1	28	1	33	1	32	1	32	1	31	1	33	1	32	1	32	1	31	1	32	1	31	1	33	1	31	1	28	1	28	1	32	1	32	1	32	1	30	1	31	1	32	1	34	1	30	1	34	1	32	1	30	1	33	1	33	1	32	1	34	1	32	1	31	1	33	1	33	1	33	1	35	1	31	1	32	1	29	1	33	1	28	1	32	1	29	1	32	1	33	1	32	1	31	1	33	1	33	1	33	1	33	1	33	1	29	1	33	1	32	1	34	1	31	1	34	1	32	1	35	1	32	1	31	1	34	1	32	1	29	1	32	1	27	1	32	1	31	1	32	1	31	1	34	1	32	1	30	1	34	1	30	1	34	1	31	1	29	1	33	1	33	1	31	1	33	1	27	1	34	1	31	1	31	1	34	1	31	1	31	1	29	1	29	1	34	1	33	1	30	1	31	1	33	1	34	1	31	1	27	1	31	1	33	1	29	1	31	1	29	1	31	1	33	1	34	1	33	1	34	1	33	1	32	1	31	1	33	1	31	1	31	1	30	1	33	1	33	1	32	1	32	1	32	1	34	1	30	1	31	1	31	1	32	1	29	1	34	1	34	1	35	1	26	1	31	1	33	1	33	1	33	1	30	1	27	1	33	1	33	1	30	1	33	1	32	1	32	1	31	1	30	1	30	1	32	1	32	1	33	1	32	1	32	1	34	1	31	1	31	1	32	1	33	1	33	1	29	1	31	1	31	1	33	1	34	1	30	1	33	1	33	1	33	1	32	1	30	1	30	1	33	1	31	1	33	1	33	1	32	1	32	1	31	1	31	1	32	1	32	1	28	1	32	1	30	1	30	1	33	1	32	1	32	1	31	1	32	1	34	1	33	1	32	1	30	1	33	1	30	1	33	1	32	1	32	1	30	1	33	1	31	1	33	1	34	1	29	1	31	1	32	1	32	1	31	1	32	1	33	1	32	1	34	1	33	1	34	1	32	1	34	1	33	1	31	1	33	1	33	1	30	1	33	1	31	1	33	1	33	1	33	1	34	1	31	1	29	1	34	1	32	1	34	1	30	1	32	1	33	1	35	1	33	1	31	1	34	1	30	1	29	1	34	1	32	1	33	1	32	1	33	1	33	1	33	1	30	1	29	1	34	1	29	1	31	1	33	1	32	1	31	1	31	1	30	1	31	1	32	1	31	1	32	1	33	1	32	1	32	1	34	1	30	1	30	1	31	1	32	1	32	1	33	1	31	1	30	1
